defeito_constatado_id,solucao_id,familia_id,defeito_constatado_descricao,solucao_descricao,categoria_solucao,categoria_defeito,familia_descricao
26851.0,5654.0,7634.0,Falta De Energia,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Congelador
26853.0,4978.0,5370.0,Equipamento Em Mau Estado,Reparo No Auto-Fechamento,Reparo,Estrutura,Refrigerador
26853.0,4978.0,5370.0,Equipamento Em Mau Estado,Reparo No Auto-Fechamento,Reparo,Estrutura,Refrigerador
26853.0,4981.0,5370.0,Equipamento Em Mau Estado,Religar Contato/Tomada,Sistema Elétrico,Estrutura,Refrigerador
26853.0,4981.0,5370.0,Equipamento Em Mau Estado,Religar Contato/Tomada,Sistema Elétrico,Estrutura,Refrigerador
26853.0,4982.0,7634.0,Equipamento Em Mau Estado,Solicitar Troca De Equipamento,Troca Equipamento,Estrutura,Congelador
26853.0,4982.0,5370.0,Equipamento Em Mau Estado,Solicitar Troca De Equipamento,Troca Equipamento,Estrutura,Refrigerador
26853.0,4982.0,5370.0,Equipamento Em Mau Estado,Solicitar Troca De Equipamento,Troca Equipamento,Estrutura,Refrigerador
26853.0,4984.0,5370.0,Equipamento Em Mau Estado,Troca/Instalação De Prateleiras,Troca De Peça,Estrutura,Refrigerador
26853.0,4988.0,7634.0,Equipamento Em Mau Estado,Troca De Adesivos,Troca De Peça,Estrutura,Congelador
26853.0,4988.0,5370.0,Equipamento Em Mau Estado,Troca De Adesivos,Troca De Peça,Estrutura,Refrigerador
26853.0,4988.0,5370.0,Equipamento Em Mau Estado,Troca De Adesivos,Troca De Peça,Estrutura,Refrigerador
26853.0,4996.0,5370.0,Equipamento Em Mau Estado,Troca De Grade Do Motor,Estrutura,Estrutura,Refrigerador
26853.0,4999.0,5370.0,Equipamento Em Mau Estado,Troca De Porta,Estrutura,Estrutura,Refrigerador
26853.0,5071.0,7634.0,Equipamento Em Mau Estado,Solicitar Troca De Equipamento,Troca Equipamento,Estrutura,Congelador
26853.0,5654.0,7634.0,Equipamento Em Mau Estado,Revisão Geral No Sistema Elétrico,Outros,Estrutura,Congelador
26853.0,7090.0,5370.0,Equipamento Em Mau Estado,Ordem De Piso (Retrabalho),Troca Equipamento,Estrutura,Refrigerador
26853.0,7091.0,5370.0,Equipamento Em Mau Estado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Estrutura,Refrigerador
26853.0,7513.0,5370.0,Equipamento Em Mau Estado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
26853.0,7513.0,5370.0,Equipamento Em Mau Estado,Troca Técnica,Troca De Peça,Estrutura,Refrigerador
26854.0,4971.0,5370.0,Equipamento Em Curto,Desativar Resistência,Outros,Elétrico,Refrigerador
26854.0,4971.0,7634.0,Equipamento Em Curto,Desativar Resistência,Outros,Elétrico,Congelador
26854.0,4981.0,5370.0,Equipamento Em Curto,Religar Contato/Tomada,Sistema Elétrico,Elétrico,Refrigerador
26854.0,4981.0,7634.0,Equipamento Em Curto,Religar Contato/Tomada,Sistema Elétrico,Elétrico,Congelador
26854.0,4982.0,5370.0,Equipamento Em Curto,Solicitar Troca De Equipamento,Troca Equipamento,Elétrico,Refrigerador
26854.0,4982.0,5370.0,Equipamento Em Curto,Solicitar Troca De Equipamento,Troca Equipamento,Elétrico,Refrigerador
26854.0,4984.0,5370.0,Equipamento Em Curto,Troca/Instalação De Prateleiras,Troca De Peça,Elétrico,Refrigerador
26854.0,4985.0,7634.0,Equipamento Em Curto,Troca/Reparo Em Micro Motor,Motor / Bomba,Elétrico,Congelador
26854.0,4985.0,5370.0,Equipamento Em Curto,Troca/Reparo Em Micro Motor,Motor / Bomba,Elétrico,Refrigerador
26854.0,4987.0,5370.0,Equipamento Em Curto,Troca/Reparo Unidade De Refrigeração,Reparo,Elétrico,Refrigerador
26854.0,4989.0,5370.0,Equipamento Em Curto,Troca De Capacitor,Sistema Elétrico,Elétrico,Refrigerador
26854.0,4991.0,5370.0,Equipamento Em Curto,Troca De Compressor,Refrigeração,Elétrico,Refrigerador
26854.0,4992.0,5370.0,Equipamento Em Curto,Troca De Contato/Tomada,Sistema Elétrico,Elétrico,Refrigerador
26854.0,4992.0,7634.0,Equipamento Em Curto,Troca De Contato/Tomada,Sistema Elétrico,Elétrico,Congelador
26854.0,4998.0,5370.0,Equipamento Em Curto,Troca De Lâmpada,Troca De Peça,Elétrico,Refrigerador
26854.0,5000.0,5370.0,Equipamento Em Curto,Troca De Protetor Térmico,Troca De Peça,Elétrico,Refrigerador
26854.0,5002.0,7634.0,Equipamento Em Curto,Troca De Relé,Troca De Peça,Elétrico,Congelador
26854.0,5002.0,5370.0,Equipamento Em Curto,Troca De Relé,Troca De Peça,Elétrico,Refrigerador
26854.0,5003.0,5370.0,Equipamento Em Curto,Troca De Termostato,Sensores / Controle,Elétrico,Refrigerador
26854.0,5004.0,5370.0,Equipamento Em Curto,Troca De Transformador,Sistema Elétrico,Elétrico,Refrigerador
26854.0,5005.0,5370.0,Equipamento Em Curto,Troca Do Protetor De Lâmpada,Troca De Peça,Elétrico,Refrigerador
26854.0,5007.0,5370.0,Equipamento Em Curto,Troca Do Start,Troca De Peça,Elétrico,Refrigerador
26854.0,5047.0,7634.0,Equipamento Em Curto,Troca De Capacitor,Sistema Elétrico,Elétrico,Congelador
26854.0,5073.0,7634.0,Equipamento Em Curto,Troca De Protetor Térmico,Troca De Peça,Elétrico,Congelador
26854.0,5079.0,7634.0,Equipamento Em Curto,Troca De Transformador,Sistema Elétrico,Elétrico,Congelador
26854.0,5131.0,7634.0,Equipamento Em Curto,Troca De Termostato,Sensores / Controle,Elétrico,Congelador
26854.0,5506.0,5370.0,Equipamento Em Curto,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Refrigerador
26854.0,5508.0,5370.0,Equipamento Em Curto,Troca Do Cabeamento,Troca De Peça,Elétrico,Refrigerador
26854.0,5661.0,7634.0,Equipamento Em Curto,Troca Do Cabeamento,Troca De Peça,Elétrico,Congelador
26854.0,6150.0,7634.0,Equipamento Em Curto,Troca De Auto-Fechamento,Troca De Peça,Elétrico,Congelador
26855.0,4977.0,7634.0,Equipamento Desnivelado,Nivelar Equipamento,Ajuste / Regulagem,Estrutura,Congelador
26855.0,4977.0,5370.0,Equipamento Desnivelado,Nivelar Equipamento,Ajuste / Regulagem,Estrutura,Refrigerador
26855.0,4977.0,5370.0,Equipamento Desnivelado,Nivelar Equipamento,Ajuste / Regulagem,Estrutura,Refrigerador
26855.0,4978.0,5370.0,Equipamento Desnivelado,Reparo No Auto-Fechamento,Reparo,Estrutura,Refrigerador
26855.0,4979.0,5370.0,Equipamento Desnivelado,Regulagem De Porta,Estrutura,Estrutura,Refrigerador
26855.0,4999.0,5370.0,Equipamento Desnivelado,Troca De Porta,Estrutura,Estrutura,Refrigerador
26855.0,5513.0,5370.0,Equipamento Desnivelado,Ajuste Do Pé Nivelador,Ajuste / Regulagem,Estrutura,Refrigerador
26855.0,6210.0,7634.0,Equipamento Desnivelado,Troca De Pé Nivelador,Troca De Peça,Estrutura,Congelador
26855.0,6722.0,5370.0,Equipamento Desnivelado,Troca Do Pé Nivelador,Troca De Peça,Estrutura,Refrigerador
26856.0,4969.0,5370.0,Equipamento Com Gás R12,Carga De Gás Refrigerante,Recarga De Gás,Refrigeração,Refrigerador
26856.0,4969.0,5370.0,Equipamento Com Gás R12,Carga De Gás Refrigerante,Recarga De Gás,Refrigeração,Refrigerador
26856.0,7499.0,5370.0,Equipamento Com Gás R12,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
26856.0,7499.0,5370.0,Equipamento Com Gás R12,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
26857.0,4972.0,5370.0,Dreno Entupido,Destravar Micromotor,Motor / Bomba,Água,Refrigerador
26857.0,4977.0,5370.0,Dreno Entupido,Nivelar Equipamento,Ajuste / Regulagem,Água,Refrigerador
26857.0,4978.0,5370.0,Dreno Entupido,Reparo No Auto-Fechamento,Reparo,Água,Refrigerador
26857.0,4978.0,5370.0,Dreno Entupido,Reparo No Auto-Fechamento,Reparo,Água,Refrigerador
26857.0,4993.0,5370.0,Dreno Entupido,Troca De Dreno,Troca De Peça,Água,Refrigerador
26857.0,4993.0,5370.0,Dreno Entupido,Troca De Dreno,Troca De Peça,Água,Refrigerador
26857.0,4995.0,5370.0,Dreno Entupido,Troca De Gaxeta,Estrutura,Água,Refrigerador
26857.0,7499.0,5370.0,Dreno Entupido,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
26857.0,7499.0,5370.0,Dreno Entupido,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
26858.0,4969.0,5370.0,Condensador Obstruído/ Sujo,Carga De Gás Refrigerante,Recarga De Gás,Limpeza,Refrigerador
26858.0,4975.0,7634.0,Condensador Obstruído/ Sujo,Limpar Condensador,Refrigeração,Limpeza,Congelador
26858.0,4975.0,5370.0,Condensador Obstruído/ Sujo,Limpar Condensador,Refrigeração,Limpeza,Refrigerador
26858.0,4975.0,5370.0,Condensador Obstruído/ Sujo,Limpar Condensador,Refrigeração,Limpeza,Refrigerador
26858.0,4978.0,5370.0,Condensador Obstruído/ Sujo,Reparo No Auto-Fechamento,Reparo,Limpeza,Refrigerador
26858.0,4978.0,7634.0,Condensador Obstruído/ Sujo,Reparo No Auto-Fechamento,Reparo,Limpeza,Congelador
26858.0,4978.0,5370.0,Condensador Obstruído/ Sujo,Reparo No Auto-Fechamento,Reparo,Limpeza,Refrigerador
26858.0,4982.0,5370.0,Condensador Obstruído/ Sujo,Solicitar Troca De Equipamento,Troca Equipamento,Limpeza,Refrigerador
26858.0,4987.0,5370.0,Condensador Obstruído/ Sujo,Troca/Reparo Unidade De Refrigeração,Reparo,Limpeza,Refrigerador
26858.0,4987.0,5370.0,Condensador Obstruído/ Sujo,Troca/Reparo Unidade De Refrigeração,Reparo,Limpeza,Refrigerador
26858.0,5516.0,7634.0,Condensador Obstruído/ Sujo,Troca Condensador,Refrigeração,Limpeza,Congelador
26858.0,5516.0,5370.0,Condensador Obstruído/ Sujo,Troca Condensador,Refrigeração,Limpeza,Refrigerador
26859.0,4980.0,5370.0,Compressor Com Defeito,Regulagem De Termostato,Sensores / Controle,Refrigeração,Refrigerador
26859.0,4981.0,5370.0,Compressor Com Defeito,Religar Contato/Tomada,Sistema Elétrico,Refrigeração,Refrigerador
26859.0,4984.0,5370.0,Compressor Com Defeito,Troca/Instalação De Prateleiras,Troca De Peça,Refrigeração,Refrigerador
26859.0,4989.0,5370.0,Compressor Com Defeito,Troca De Capacitor,Sistema Elétrico,Refrigeração,Refrigerador
26859.0,4991.0,7634.0,Compressor Com Defeito,Troca De Compressor,Refrigeração,Refrigeração,Congelador
26859.0,4991.0,5370.0,Compressor Com Defeito,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
26859.0,4991.0,5370.0,Compressor Com Defeito,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
26859.0,4992.0,7634.0,Compressor Com Defeito,Troca De Contato/Tomada,Sistema Elétrico,Refrigeração,Congelador
26859.0,5000.0,5370.0,Compressor Com Defeito,Troca De Protetor Térmico,Troca De Peça,Refrigeração,Refrigerador
26859.0,5002.0,5370.0,Compressor Com Defeito,Troca De Relé,Troca De Peça,Refrigeração,Refrigerador
26859.0,5003.0,5370.0,Compressor Com Defeito,Troca De Termostato,Sensores / Controle,Refrigeração,Refrigerador
26859.0,5004.0,5370.0,Compressor Com Defeito,Troca De Transformador,Sistema Elétrico,Refrigeração,Refrigerador
26859.0,5005.0,5370.0,Compressor Com Defeito,Troca Do Protetor De Lâmpada,Troca De Peça,Refrigeração,Refrigerador
26859.0,5501.0,7634.0,Compressor Com Defeito,Troca Da Fiação,Sistema Elétrico,Refrigeração,Congelador
26859.0,7499.0,5373.0,Compressor Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Chopeira
26860.0,4969.0,5370.0,Capilar Obstruído,Carga De Gás Refrigerante,Recarga De Gás,Obstrução,Refrigerador
26860.0,4969.0,7634.0,Capilar Obstruído,Carga De Gás Refrigerante,Recarga De Gás,Obstrução,Congelador
26860.0,4978.0,5370.0,Capilar Obstruído,Reparo No Auto-Fechamento,Reparo,Obstrução,Refrigerador
26860.0,4990.0,5370.0,Capilar Obstruído,Troca De Capilar,Refrigeração,Obstrução,Refrigerador
26860.0,4990.0,5370.0,Capilar Obstruído,Troca De Capilar,Refrigeração,Obstrução,Refrigerador
26860.0,4990.0,7634.0,Capilar Obstruído,Troca De Capilar,Refrigeração,Obstrução,Congelador
26861.0,4989.0,5370.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Refrigerador
26861.0,4989.0,5370.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Refrigerador
26861.0,4991.0,5370.0,Capacitor Queimado,Troca De Compressor,Refrigeração,Elétrico,Refrigerador
26861.0,5000.0,5370.0,Capacitor Queimado,Troca De Protetor Térmico,Troca De Peça,Elétrico,Refrigerador
26861.0,5002.0,5370.0,Capacitor Queimado,Troca De Relé,Troca De Peça,Elétrico,Refrigerador
26861.0,5003.0,5370.0,Capacitor Queimado,Troca De Termostato,Sensores / Controle,Elétrico,Refrigerador
26861.0,5047.0,7634.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Congelador
26861.0,6161.0,5370.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Refrigerador
27004.0,5077.0,5373.0,Agitador Travado,Troca/Reparo Em Agitador,Motor / Bomba,Motores,Chopeira
27004.0,5077.0,5371.0,Agitador Travado,Troca/Reparo Em Agitador,Motor / Bomba,Motores,Post Mix
27005.0,5072.0,5373.0,Bomba De Recirculação Com Defeito,Troca/Reparo Em Bomba De Recirculação,Motor / Bomba,Motores,Chopeira
27005.0,5072.0,5371.0,Bomba De Recirculação Com Defeito,Troca/Reparo Em Bomba De Recirculação,Motor / Bomba,Motores,Post Mix
27006.0,5055.0,5373.0,Carbonatador Com Defeito,Troca/Reparo Em Carbonatador,Reparo,Refrigeração,Chopeira
27006.0,5055.0,5371.0,Carbonatador Com Defeito,Troca/Reparo Em Carbonatador,Reparo,Refrigeração,Post Mix
27007.0,5076.0,5371.0,Carcaça Do Filtro Rompida,Troca De Carcaça/Filtro De Água,Produto / Insumo,Água,Post Mix
27007.0,5076.0,5373.0,Carcaça Do Filtro Rompida,Troca De Carcaça/Filtro De Água,Produto / Insumo,Água,Chopeira
27008.0,5064.0,5373.0,Conector Com Defeito,Troca De Conector,Troca De Peça,Elétrico,Chopeira
27008.0,5064.0,5371.0,Conector Com Defeito,Troca De Conector,Troca De Peça,Elétrico,Post Mix
27009.0,5147.0,5375.0,Fechadura Com Defeito,Troca Da Fechadura,Troca De Peça,Estrutura,Maquina De Cafe
27010.0,5074.0,5373.0,Mangueira Com Problema,Troca Mangueira De Alta Pressão,Troca De Peça,Refrigeração,Chopeira
27010.0,5074.0,5371.0,Mangueira Com Problema,Troca Mangueira De Alta Pressão,Troca De Peça,Refrigeração,Post Mix
27011.0,5121.0,5375.0,Solenoide Com Defeito,Troca De Solenoide,Troca De Peça,Elétrico,Maquina De Cafe
27012.0,5078.0,5371.0,Nível De Alcóol Baixo,Troca/Completar Nível Do Álcool,Troca De Peça,Outros,Post Mix
27012.0,5078.0,5373.0,Nível De Alcóol Baixo,Troca/Completar Nível Do Álcool,Troca De Peça,Outros,Chopeira
27014.0,5066.0,5373.0,Sem Co²,Troca De Cilindro De Co²,Produto / Insumo,Refrigeração,Chopeira
27014.0,5066.0,5371.0,Sem Co²,Troca De Cilindro De Co²,Produto / Insumo,Refrigeração,Post Mix
27014.0,5068.0,5371.0,Sem Co²,Abrir Registro Do Cilindro De Co²,Produto / Insumo,Refrigeração,Post Mix
27014.0,5068.0,5373.0,Sem Co²,Abrir Registro Do Cilindro De Co²,Produto / Insumo,Refrigeração,Chopeira
27015.0,5065.0,5371.0,Válvula Extratora Com Defeito,Troca/Reparo Em Válvula Extratora,Reparo,Refrigeração,Post Mix
27015.0,5065.0,5373.0,Válvula Extratora Com Defeito,Troca/Reparo Em Válvula Extratora,Reparo,Refrigeração,Chopeira
27016.0,5086.0,5373.0,Válvulas Desreguladas,Troca De Base Da Válvula Dispensadora,Troca De Peça,Refrigeração,Chopeira
27016.0,5086.0,5371.0,Válvulas Desreguladas,Troca De Base Da Válvula Dispensadora,Troca De Peça,Refrigeração,Post Mix
27017.0,5062.0,5373.0,Vazamento De Água,Troca Mangueiras Xarope/Água,Produto / Insumo,Água,Chopeira
27017.0,5062.0,5371.0,Vazamento De Água,Troca Mangueiras Xarope/Água,Produto / Insumo,Água,Post Mix
27017.0,5089.0,5371.0,Vazamento De Água,Troca De Espigão,Troca De Peça,Água,Post Mix
27017.0,5089.0,5373.0,Vazamento De Água,Troca De Espigão,Troca De Peça,Água,Chopeira
27018.0,5063.0,5373.0,Vazamento De Chopp,Troca/Reparo Válvula Dispensadora Ch,Reparo,Produto,Chopeira
27018.0,5063.0,5371.0,Vazamento De Chopp,Troca/Reparo Válvula Dispensadora Ch,Reparo,Produto,Post Mix
27020.0,5067.0,5371.0,Aferição De Manômetro,Aferição De Manômetro,Ajuste / Regulagem,Refrigeração,Post Mix
27020.0,5067.0,5373.0,Aferição De Manômetro,Aferição De Manômetro,Ajuste / Regulagem,Refrigeração,Chopeira
27021.0,5046.0,5371.0,Bomba De Xarope Com Defeito,Troca/Reparo Em Bomba De Xarope,Produto / Insumo,Produto,Post Mix
27021.0,7499.0,5373.0,Bomba De Xarope Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Produto,Chopeira
27022.0,5075.0,5371.0,Entrada De Ar No Sistema,Sangrar Linha De Xarope/Água,Produto / Insumo,Refrigeração,Post Mix
27022.0,5075.0,5373.0,Entrada De Ar No Sistema,Sangrar Linha De Xarope/Água,Produto / Insumo,Refrigeração,Chopeira
27023.0,5045.0,5373.0,Não Gela,Troca/Reparo Unidade De Refrigeração,Reparo,Refrigeração,Chopeira
27023.0,5045.0,5371.0,Não Gela,Troca/Reparo Unidade De Refrigeração,Reparo,Refrigeração,Post Mix
27024.0,5140.0,5375.0,Sensor De Condutividade Com Defeito,Troca Do Sensor De Condutividade,Sensores / Controle,Sensores,Maquina De Cafe
27025.0,5080.0,5373.0,Refil Do Filtro D Água Saturado,Troca De Refil Do Filtro D Água,Produto / Insumo,Água,Chopeira
27025.0,5080.0,5371.0,Refil Do Filtro D Água Saturado,Troca De Refil Do Filtro D Água,Produto / Insumo,Água,Post Mix
27026.0,5056.0,5373.0,Registro De Água Fechado,Abrir Registro De Água,Produto / Insumo,Água,Chopeira
27026.0,5056.0,5371.0,Registro De Água Fechado,Abrir Registro De Água,Produto / Insumo,Água,Post Mix
27027.0,5061.0,5373.0,Regulador De Pressão C/ Defeito,Troca/Reparo Regulador De Pressão,Ajuste / Regulagem,Refrigeração,Chopeira
27027.0,5061.0,5371.0,Regulador De Pressão C/ Defeito,Troca/Reparo Regulador De Pressão,Ajuste / Regulagem,Refrigeração,Post Mix
27028.0,5128.0,7634.0,Resistência Queimada,Troca De Resistência,Troca De Peça,Elétrico,Congelador
27028.0,5128.0,5375.0,Resistência Queimada,Troca De Resistência,Troca De Peça,Elétrico,Maquina De Cafe
27028.0,5131.0,7634.0,Resistência Queimada,Troca De Termostato,Sensores / Controle,Elétrico,Congelador
27028.0,5501.0,7634.0,Resistência Queimada,Troca Da Fiação,Sistema Elétrico,Elétrico,Congelador
27028.0,5654.0,7634.0,Resistência Queimada,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Congelador
27029.0,5049.0,5371.0,Sensor De Gelo Com Defeito,Troca Do Sensor De Nível,Sensores / Controle,Sensores,Post Mix
27029.0,5049.0,5373.0,Sensor De Gelo Com Defeito,Troca Do Sensor De Nível,Sensores / Controle,Sensores,Chopeira
27029.0,5081.0,5371.0,Sensor De Gelo Com Defeito,Troca De Sensor De Gelo,Sensores / Controle,Sensores,Post Mix
27029.0,5081.0,5373.0,Sensor De Gelo Com Defeito,Troca De Sensor De Gelo,Sensores / Controle,Sensores,Chopeira
27030.0,5082.0,5373.0,Sensor De Nível Com Defeito,Sensor De Nível Com Defeito,Sensores / Controle,Sensores,Chopeira
27030.0,5082.0,5371.0,Sensor De Nível Com Defeito,Sensor De Nível Com Defeito,Sensores / Controle,Sensores,Post Mix
27031.0,5057.0,5373.0,Serpentina Obstruída,Troca/Reparo Em Serpentina,Reparo,Obstrução,Chopeira
27031.0,5057.0,5371.0,Serpentina Obstruída,Troca/Reparo Em Serpentina,Reparo,Obstrução,Post Mix
27032.0,5063.0,5371.0,Válvula Dispensadora Ch Com Defeito,Troca/Reparo Válvula Dispensadora Ch,Reparo,Refrigeração,Post Mix
27032.0,5063.0,5373.0,Válvula Dispensadora Ch Com Defeito,Troca/Reparo Válvula Dispensadora Ch,Reparo,Refrigeração,Chopeira
27033.0,5062.0,5373.0,Vazamento De Xarope,Troca Mangueiras Xarope/Água,Produto / Insumo,Produto,Chopeira
27033.0,5062.0,5371.0,Vazamento De Xarope,Troca Mangueiras Xarope/Água,Produto / Insumo,Produto,Post Mix
27037.0,5060.0,5371.0,Válvula Dispensadora Pm Com Defeito,Troca/Reparo Em Válvula P Mix,Reparo,Refrigeração,Post Mix
27037.0,5085.0,5371.0,Válvula Dispensadora Pm Com Defeito,Trocar Bico Misturador/Difusor,Troca De Peça,Refrigeração,Post Mix
27215.0,5133.0,5375.0,Vazamento De Produto,Troca De Produto,Produto / Insumo,Produto,Maquina De Cafe
27216.0,5045.0,5371.0,Compressor Com Defeito,Troca/Reparo Unidade De Refrigeração,Reparo,Refrigeração,Post Mix
27216.0,5045.0,5373.0,Compressor Com Defeito,Troca/Reparo Unidade De Refrigeração,Reparo,Refrigeração,Chopeira
27216.0,7499.0,5370.0,Compressor Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
27216.0,7499.0,5370.0,Compressor Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
27217.0,5047.0,5373.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Chopeira
27217.0,5047.0,5371.0,Capacitor Queimado,Troca De Capacitor,Sistema Elétrico,Elétrico,Post Mix
27219.0,5051.0,5371.0,Equipamento Sujo,Sanitização,Limpeza,Limpeza,Post Mix
27219.0,5051.0,5373.0,Equipamento Sujo,Sanitização,Limpeza,Limpeza,Chopeira
27219.0,5088.0,5373.0,Equipamento Sujo,Trocar Água Do Gabinete,Produto / Insumo,Limpeza,Chopeira
27219.0,5088.0,5371.0,Equipamento Sujo,Trocar Água Do Gabinete,Produto / Insumo,Limpeza,Post Mix
27220.0,5050.0,5371.0,Produto Com Sabor Alterado,Regular Proporção De Xarope,Produto / Insumo,Produto,Post Mix
27220.0,5050.0,5373.0,Produto Com Sabor Alterado,Regular Proporção De Xarope,Produto / Insumo,Produto,Chopeira
27221.0,5052.0,5373.0,Protetor Térmico Com Defeito,Troca De Lâmpada,Troca De Peça,Elétrico,Chopeira
27221.0,5052.0,5371.0,Protetor Térmico Com Defeito,Troca De Lâmpada,Troca De Peça,Elétrico,Post Mix
27221.0,7090.0,5370.0,Protetor Térmico Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
27221.0,7091.0,5370.0,Protetor Térmico Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
27221.0,7092.0,5370.0,Protetor Térmico Com Defeito,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
27223.0,5051.0,5373.0,Condensador Obstruído/ Sujo,Sanitização,Limpeza,Limpeza,Chopeira
27223.0,5051.0,5371.0,Condensador Obstruído/ Sujo,Sanitização,Limpeza,Limpeza,Post Mix
27225.0,5058.0,5373.0,Defeito No Barril,Pedido De Troca Do Produto,Produto / Insumo,Produto,Chopeira
27225.0,5058.0,5371.0,Defeito No Barril,Pedido De Troca Do Produto,Produto / Insumo,Produto,Post Mix
27226.0,5059.0,5371.0,Sem Condições De Reparo No Gabinete,Sem Condições De Reparo No Gabinete,Estrutura,Estrutura,Post Mix
27226.0,5059.0,5373.0,Sem Condições De Reparo No Gabinete,Sem Condições De Reparo No Gabinete,Estrutura,Estrutura,Chopeira
27226.0,5071.0,5371.0,Sem Condições De Reparo No Gabinete,Solicitar Troca De Equipamento,Troca Equipamento,Estrutura,Post Mix
27228.0,5070.0,5373.0,Fusível Queimado,Trocar Fusível,Sistema Elétrico,Elétrico,Chopeira
27228.0,5070.0,5371.0,Fusível Queimado,Trocar Fusível,Sistema Elétrico,Elétrico,Post Mix
27229.0,5073.0,5373.0,Protetor Térmico Com Defeito,Troca De Protetor Térmico,Troca De Peça,Elétrico,Chopeira
27229.0,5073.0,5371.0,Protetor Térmico Com Defeito,Troca De Protetor Térmico,Troca De Peça,Elétrico,Post Mix
27230.0,5046.0,5371.0,Defeito No Bag In Box,Troca/Reparo Em Bomba De Xarope,Produto / Insumo,Produto,Post Mix
27230.0,5046.0,5373.0,Defeito No Bag In Box,Troca/Reparo Em Bomba De Xarope,Produto / Insumo,Produto,Chopeira
27231.0,5079.0,5371.0,Transformador Queimado,Troca De Transformador,Sistema Elétrico,Elétrico,Post Mix
27231.0,5079.0,5373.0,Transformador Queimado,Troca De Transformador,Sistema Elétrico,Elétrico,Chopeira
27232.0,5083.0,5371.0,Coleta De Água,Coleta De Água Para Análise,Produto / Insumo,Água,Post Mix
27232.0,5083.0,5373.0,Coleta De Água,Coleta De Água Para Análise,Produto / Insumo,Água,Chopeira
27235.0,4987.0,5376.0,Variação De Tensão No Local,Troca/Reparo Unidade De Refrigeração,Reparo,Elétrico,Vending Machine
27235.0,5105.0,5376.0,Variação De Tensão No Local,Troca/Reparo Unidade De Refrigeração,Reparo,Elétrico,Vending Machine
27235.0,5116.0,5376.0,Variação De Tensão No Local,Troca De Transformador,Sistema Elétrico,Elétrico,Vending Machine
27235.0,5116.0,5376.0,Variação De Tensão No Local,Troca De Transformador,Sistema Elétrico,Elétrico,Vending Machine
27236.0,5097.0,5376.0,Botoeira Com Defeito,Troca/Reparo Em Botoeira,Reparo,Elétrico,Vending Machine
27236.0,5097.0,5376.0,Botoeira Com Defeito,Troca/Reparo Em Botoeira,Reparo,Elétrico,Vending Machine
27237.0,5104.0,5376.0,Termostato Com Defeito,Troca/Reparo Em Termostato,Sensores / Controle,Sensores,Vending Machine
27237.0,5104.0,5376.0,Termostato Com Defeito,Troca/Reparo Em Termostato,Sensores / Controle,Sensores,Vending Machine
27238.0,5092.0,5376.0,Canaleta Fora De Posição,Desobstrução De Canaletas,Limpeza,Estrutura,Vending Machine
27238.0,7499.0,5370.0,Canaleta Fora De Posição,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
27238.0,7499.0,5370.0,Canaleta Fora De Posição,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
27241.0,5110.0,5376.0,Lâmpada Queimada,Troca/Reparo Suporte De Lâmpada,Reparo,Iluminação,Vending Machine
27241.0,5110.0,5376.0,Lâmpada Queimada,Troca/Reparo Suporte De Lâmpada,Reparo,Iluminação,Vending Machine
27241.0,5114.0,5376.0,Lâmpada Queimada,Troca De Lâmpada,Troca De Peça,Iluminação,Vending Machine
27241.0,5114.0,5376.0,Lâmpada Queimada,Troca De Lâmpada,Troca De Peça,Iluminação,Vending Machine
27241.0,6393.0,5370.0,Lâmpada Queimada,Ajuste No Led,Ajuste / Regulagem,Iluminação,Refrigerador
27243.0,5095.0,5376.0,Programação Errada,Reprogramação,Sensores / Controle,Controle Eletrônico,Vending Machine
